language,filename,smell,y_true,y_pred,tool,correct
java,TestSmell154.java,SleepyTest,1,1,AromaLIA,1
java,TestSmell154.java,UnknownTest,0,0,AromaLIA,1
java,TestSmell155.java,AssertionRoulette,0,0,AromaLIA,1
java,TestSmell155.java,ConditionalTestLogic,0,0,AromaLIA,1
java,TestSmell155.java,DuplicateAssert,0,0,AromaLIA,1
java,TestSmell155.java,EmptyTest,0,0,AromaLIA,1
java,TestSmell155.java,ExceptionHandling,1,1,AromaLIA,1
java,TestSmell155.java,IgnoredTest,0,0,AromaLIA,1
java,TestSmell155.java,MagicNumberTest,0,0,AromaLIA,1
java,TestSmell155.java,RedundantPrint,0,0,AromaLIA,1
java,TestSmell155.java,SleepyTest,1,1,AromaLIA,1
java,TestSmell155.java,UnknownTest,0,0,AromaLIA,1
java,TestSmell156.java,AssertionRoulette,0,0,AromaLIA,1
java,TestSmell156.java,ConditionalTestLogic,0,0,AromaLIA,1
java,TestSmell156.java,DuplicateAssert,0,0,AromaLIA,1
java,TestSmell156.java,EmptyTest,0,0,AromaLIA,1
java,TestSmell156.java,ExceptionHandling,1,1,AromaLIA,1
java,TestSmell156.java,IgnoredTest,0,0,AromaLIA,1
java,TestSmell156.java,MagicNumberTest,0,0,AromaLIA,1
java,TestSmell156.java,RedundantPrint,0,0,AromaLIA,1
java,TestSmell156.java,SleepyTest,1,1,AromaLIA,1
java,TestSmell156.java,UnknownTest,1,1,AromaLIA,1
java,TestSmell157.java,AssertionRoulette,0,0,AromaLIA,1
java,TestSmell157.java,ConditionalTestLogic,1,1,AromaLIA,1
java,TestSmell157.java,DuplicateAssert,0,0,AromaLIA,1
java,TestSmell157.java,EmptyTest,0,0,AromaLIA,1
java,TestSmell157.java,ExceptionHandling,1,1,AromaLIA,1
java,TestSmell157.java,IgnoredTest,0,0,AromaLIA,1
java,TestSmell157.java,MagicNumberTest,0,0,AromaLIA,1
java,TestSmell157.java,RedundantPrint,0,0,AromaLIA,1
java,TestSmell157.java,SleepyTest,1,1,AromaLIA,1
java,TestSmell157.java,UnknownTest,0,0,AromaLIA,1
java,TestSmell158.java,AssertionRoulette,1,1,AromaLIA,1
java,TestSmell158.java,ConditionalTestLogic,1,1,AromaLIA,1
java,TestSmell158.java,DuplicateAssert,0,0,AromaLIA,1
java,TestSmell158.java,EmptyTest,0,0,AromaLIA,1
java,TestSmell158.java,ExceptionHandling,1,0,AromaLIA,0
java,TestSmell158.java,IgnoredTest,0,0,AromaLIA,1
java,TestSmell158.java,MagicNumberTest,1,1,AromaLIA,1
java,TestSmell158.java,RedundantPrint,0,0,AromaLIA,1
java,TestSmell158.java,SleepyTest,1,1,AromaLIA,1
java,TestSmell158.java,UnknownTest,0,0,AromaLIA,1
java,TestSmell159.java,AssertionRoulette,0,0,AromaLIA,1
java,TestSmell159.java,ConditionalTestLogic,0,0,AromaLIA,1
java,TestSmell159.java,DuplicateAssert,0,0,AromaLIA,1
java,TestSmell159.java,EmptyTest,0,0,AromaLIA,1
java,TestSmell159.java,ExceptionHandling,0,0,AromaLIA,1
java,TestSmell159.java,IgnoredTest,0,0,AromaLIA,1
java,TestSmell159.java,MagicNumberTest,0,0,AromaLIA,1
java,TestSmell159.java,RedundantPrint,1,1,AromaLIA,1
java,TestSmell159.java,SleepyTest,0,0,AromaLIA,1
java,TestSmell159.java,UnknownTest,1,1,AromaLIA,1
java,TestSmell160.java,AssertionRoulette,0,0,AromaLIA,1
java,TestSmell160.java,ConditionalTestLogic,0,0,AromaLIA,1
java,TestSmell160.java,DuplicateAssert,0,0,AromaLIA,1
java,TestSmell160.java,EmptyTest,0,0,AromaLIA,1
java,TestSmell160.java,ExceptionHandling,0,0,AromaLIA,1
java,TestSmell160.java,IgnoredTest,0,0,AromaLIA,1
java,TestSmell160.java,MagicNumberTest,0,0,AromaLIA,1
java,TestSmell160.java,RedundantPrint,0,0,AromaLIA,1
java,TestSmell160.java,SleepyTest,0,0,AromaLIA,1
java,TestSmell160.java,UnknownTest,1,1,AromaLIA,1
java,TestSmell161.java,AssertionRoulette,0,0,AromaLIA,1
java,TestSmell161.java,ConditionalTestLogic,0,0,AromaLIA,1
java,TestSmell161.java,DuplicateAssert,0,0,AromaLIA,1
java,TestSmell161.java,EmptyTest,0,0,AromaLIA,1
java,TestSmell161.java,ExceptionHandling,0,0,AromaLIA,1
java,TestSmell161.java,IgnoredTest,0,0,AromaLIA,1
java,TestSmell161.java,MagicNumberTest,0,0,AromaLIA,1
java,TestSmell161.java,RedundantPrint,0,0,AromaLIA,1
java,TestSmell161.java,SleepyTest,0,0,AromaLIA,1
java,TestSmell161.java,UnknownTest,1,1,AromaLIA,1
java,TestSmell162.java,AssertionRoulette,0,0,AromaLIA,1
java,TestSmell162.java,ConditionalTestLogic,0,0,AromaLIA,1
java,TestSmell162.java,DuplicateAssert,0,0,AromaLIA,1
java,TestSmell162.java,EmptyTest,0,0,AromaLIA,1
java,TestSmell162.java,ExceptionHandling,0,0,AromaLIA,1
java,TestSmell162.java,IgnoredTest,0,0,AromaLIA,1
java,TestSmell162.java,MagicNumberTest,0,0,AromaLIA,1
java,TestSmell162.java,RedundantPrint,0,0,AromaLIA,1
java,TestSmell162.java,SleepyTest,0,0,AromaLIA,1
java,TestSmell162.java,UnknownTest,1,1,AromaLIA,1
java,TestSmell163.java,AssertionRoulette,0,0,AromaLIA,1
java,TestSmell163.java,ConditionalTestLogic,0,0,AromaLIA,1
java,TestSmell163.java,DuplicateAssert,0,0,AromaLIA,1
java,TestSmell163.java,EmptyTest,0,0,AromaLIA,1
java,TestSmell163.java,ExceptionHandling,1,1,AromaLIA,1
java,TestSmell163.java,IgnoredTest,0,0,AromaLIA,1
java,TestSmell163.java,MagicNumberTest,0,0,AromaLIA,1
java,TestSmell163.java,RedundantPrint,0,0,AromaLIA,1
java,TestSmell163.java,SleepyTest,0,0,AromaLIA,1
java,TestSmell163.java,UnknownTest,1,1,AromaLIA,1
java,TestSmell164.java,AssertionRoulette,0,0,AromaLIA,1
java,TestSmell164.java,ConditionalTestLogic,0,0,AromaLIA,1
java,TestSmell164.java,DuplicateAssert,0,0,AromaLIA,1
java,TestSmell164.java,EmptyTest,1,1,AromaLIA,1
java,TestSmell164.java,ExceptionHandling,0,0,AromaLIA,1
java,TestSmell164.java,IgnoredTest,0,0,AromaLIA,1
java,TestSmell164.java,MagicNumberTest,0,0,AromaLIA,1
java,TestSmell164.java,RedundantPrint,0,0,AromaLIA,1
java,TestSmell164.java,SleepyTest,0,0,AromaLIA,1
java,TestSmell164.java,UnknownTest,1,1,AromaLIA,1
java,TestSmell165.java,AssertionRoulette,0,0,AromaLIA,1
java,TestSmell165.java,ConditionalTestLogic,0,0,AromaLIA,1
java,TestSmell165.java,DuplicateAssert,0,0,AromaLIA,1
java,TestSmell165.java,EmptyTest,0,0,AromaLIA,1
java,TestSmell165.java,ExceptionHandling,1,1,AromaLIA,1
java,TestSmell165.java,IgnoredTest,0,0,AromaLIA,1
java,TestSmell165.java,MagicNumberTest,0,0,AromaLIA,1
java,TestSmell165.java,RedundantPrint,0,0,AromaLIA,1
java,TestSmell165.java,SleepyTest,0,0,AromaLIA,1
java,TestSmell165.java,UnknownTest,1,1,AromaLIA,1
java,TestSmell166.java,AssertionRoulette,0,0,AromaLIA,1
java,TestSmell166.java,ConditionalTestLogic,0,0,AromaLIA,1
java,TestSmell166.java,DuplicateAssert,0,0,AromaLIA,1
java,TestSmell166.java,EmptyTest,0,0,AromaLIA,1
java,TestSmell166.java,ExceptionHandling,0,0,AromaLIA,1
java,TestSmell166.java,IgnoredTest,0,0,AromaLIA,1
java,TestSmell166.java,MagicNumberTest,0,0,AromaLIA,1
java,TestSmell166.java,RedundantPrint,0,0,AromaLIA,1
java,TestSmell166.java,SleepyTest,0,0,AromaLIA,1
java,TestSmell166.java,UnknownTest,1,1,AromaLIA,1
python,test_smell_001.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_001.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_001.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_001.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_001.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_001.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_001.py,MagicNumberTest,1,1,AromaLIA,1
python,test_smell_001.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_001.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_001.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_002.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_002.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_002.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_002.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_002.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_002.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_002.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_002.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_002.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_002.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_003.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_003.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_003.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_003.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_003.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_003.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_003.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_003.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_003.py,SleepyTest,1,1,AromaLIA,1
python,test_smell_003.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_004.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_004.py,ConditionalTestLogic,1,1,AromaLIA,1
python,test_smell_004.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_004.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_004.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_004.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_004.py,MagicNumberTest,1,1,AromaLIA,1
python,test_smell_004.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_004.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_004.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_005.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_005.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_005.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_005.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_005.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_005.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_005.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_005.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_005.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_005.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_006.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_006.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_006.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_006.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_006.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_006.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_006.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_006.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_006.py,SleepyTest,1,1,AromaLIA,1
python,test_smell_006.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_007.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_007.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_007.py,DuplicateAssert,1,1,AromaLIA,1
python,test_smell_007.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_007.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_007.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_007.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_007.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_007.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_007.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_008.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_008.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_008.py,DuplicateAssert,1,1,AromaLIA,1
python,test_smell_008.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_008.py,ExceptionHandling,1,1,AromaLIA,1
python,test_smell_008.py,IgnoredTest,1,1,AromaLIA,1
python,test_smell_008.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_008.py,RedundantPrint,1,1,AromaLIA,1
python,test_smell_008.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_008.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_009.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_009.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_009.py,DuplicateAssert,0,1,AromaLIA,0
python,test_smell_009.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_009.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_009.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_009.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_009.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_009.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_009.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_010.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_010.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_010.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_010.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_010.py,ExceptionHandling,1,1,AromaLIA,1
python,test_smell_010.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_010.py,MagicNumberTest,1,0,AromaLIA,0
python,test_smell_010.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_010.py,SleepyTest,1,1,AromaLIA,1
python,test_smell_010.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_011.py,AssertionRoulette,0,0,AromaLIA,1
python,test_smell_011.py,ConditionalTestLogic,1,1,AromaLIA,1
python,test_smell_011.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_011.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_011.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_011.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_011.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_011.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_011.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_011.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_012.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_012.py,ConditionalTestLogic,1,1,AromaLIA,1
python,test_smell_012.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_012.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_012.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_012.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_012.py,MagicNumberTest,1,1,AromaLIA,1
python,test_smell_012.py,RedundantPrint,1,1,AromaLIA,1
python,test_smell_012.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_012.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_013.py,AssertionRoulette,0,0,AromaLIA,1
python,test_smell_013.py,ConditionalTestLogic,1,1,AromaLIA,1
python,test_smell_013.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_013.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_013.py,ExceptionHandling,1,1,AromaLIA,1
python,test_smell_013.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_013.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_013.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_013.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_013.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_014.py,AssertionRoulette,0,0,AromaLIA,1
python,test_smell_014.py,ConditionalTestLogic,1,1,AromaLIA,1
python,test_smell_014.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_014.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_014.py,ExceptionHandling,1,1,AromaLIA,1
python,test_smell_014.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_014.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_014.py,RedundantPrint,1,1,AromaLIA,1
python,test_smell_014.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_014.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_015.py,AssertionRoulette,0,0,AromaLIA,1
python,test_smell_015.py,ConditionalTestLogic,1,1,AromaLIA,1
python,test_smell_015.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_015.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_015.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_015.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_015.py,MagicNumberTest,1,1,AromaLIA,1
python,test_smell_015.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_015.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_015.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_016.py,AssertionRoulette,0,0,AromaLIA,1
python,test_smell_016.py,ConditionalTestLogic,1,1,AromaLIA,1
python,test_smell_016.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_016.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_016.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_016.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_016.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_016.py,RedundantPrint,1,0,AromaLIA,0
python,test_smell_016.py,SleepyTest,1,1,AromaLIA,1
python,test_smell_016.py,UnknownTest,1,1,AromaLIA,1
python,test_smell_017.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_017.py,ConditionalTestLogic,1,1,AromaLIA,1
python,test_smell_017.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_017.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_017.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_017.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_017.py,MagicNumberTest,1,1,AromaLIA,1
python,test_smell_017.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_017.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_017.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_018.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_018.py,ConditionalTestLogic,1,1,AromaLIA,1
python,test_smell_018.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_018.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_018.py,ExceptionHandling,1,1,AromaLIA,1
python,test_smell_018.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_018.py,MagicNumberTest,1,1,AromaLIA,1
python,test_smell_018.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_018.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_018.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_019.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_019.py,ConditionalTestLogic,1,1,AromaLIA,1
python,test_smell_019.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_019.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_019.py,ExceptionHandling,1,1,AromaLIA,1
python,test_smell_019.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_019.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_019.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_019.py,SleepyTest,1,1,AromaLIA,1
python,test_smell_019.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_020.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_020.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_020.py,DuplicateAssert,1,1,AromaLIA,1
python,test_smell_020.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_020.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_020.py,IgnoredTest,1,1,AromaLIA,1
python,test_smell_020.py,MagicNumberTest,1,1,AromaLIA,1
python,test_smell_020.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_020.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_020.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_021.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_021.py,ConditionalTestLogic,1,1,AromaLIA,1
python,test_smell_021.py,DuplicateAssert,1,1,AromaLIA,1
python,test_smell_021.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_021.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_021.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_021.py,MagicNumberTest,1,1,AromaLIA,1
python,test_smell_021.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_021.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_021.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_022.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_022.py,ConditionalTestLogic,1,1,AromaLIA,1
python,test_smell_022.py,DuplicateAssert,1,1,AromaLIA,1
python,test_smell_022.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_022.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_022.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_022.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_022.py,RedundantPrint,1,1,AromaLIA,1
python,test_smell_022.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_022.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_023.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_023.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_023.py,DuplicateAssert,1,1,AromaLIA,1
python,test_smell_023.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_023.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_023.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_023.py,MagicNumberTest,1,1,AromaLIA,1
python,test_smell_023.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_023.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_023.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_024.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_024.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_024.py,DuplicateAssert,1,1,AromaLIA,1
python,test_smell_024.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_024.py,ExceptionHandling,1,1,AromaLIA,1
python,test_smell_024.py,IgnoredTest,1,1,AromaLIA,1
python,test_smell_024.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_024.py,RedundantPrint,1,1,AromaLIA,1
python,test_smell_024.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_024.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_025.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_025.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_025.py,DuplicateAssert,1,1,AromaLIA,1
python,test_smell_025.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_025.py,ExceptionHandling,1,1,AromaLIA,1
python,test_smell_025.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_025.py,MagicNumberTest,1,1,AromaLIA,1
python,test_smell_025.py,RedundantPrint,1,1,AromaLIA,1
python,test_smell_025.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_025.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_026.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_026.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_026.py,DuplicateAssert,1,1,AromaLIA,1
python,test_smell_026.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_026.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_026.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_026.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_026.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_026.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_026.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_027.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_027.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_027.py,DuplicateAssert,1,1,AromaLIA,1
python,test_smell_027.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_027.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_027.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_027.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_027.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_027.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_027.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_028.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_028.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_028.py,DuplicateAssert,1,1,AromaLIA,1
python,test_smell_028.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_028.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_028.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_028.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_028.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_028.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_028.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_029.py,AssertionRoulette,1,1,AromaLIA,1
python,test_smell_029.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_029.py,DuplicateAssert,1,1,AromaLIA,1
python,test_smell_029.py,EmptyTest,0,0,AromaLIA,1
python,test_smell_029.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_029.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_029.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_029.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_029.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_029.py,UnknownTest,0,0,AromaLIA,1
python,test_smell_030.py,AssertionRoulette,0,0,AromaLIA,1
python,test_smell_030.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_030.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_030.py,EmptyTest,1,1,AromaLIA,1
python,test_smell_030.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_030.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_030.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_030.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_030.py,SleepyTest,0,0,AromaLIA,1
python,test_smell_030.py,UnknownTest,1,1,AromaLIA,1
python,test_smell_031.py,AssertionRoulette,0,0,AromaLIA,1
python,test_smell_031.py,ConditionalTestLogic,0,0,AromaLIA,1
python,test_smell_031.py,DuplicateAssert,0,0,AromaLIA,1
python,test_smell_031.py,EmptyTest,1,1,AromaLIA,1
python,test_smell_031.py,ExceptionHandling,0,0,AromaLIA,1
python,test_smell_031.py,IgnoredTest,0,0,AromaLIA,1
python,test_smell_031.py,MagicNumberTest,0,0,AromaLIA,1
python,test_smell_031.py,RedundantPrint,0,0,AromaLIA,1
python,test_smell_031.py,SleepyTest,0,0,AromaLIA,1
